text,label_id
"Địt mẹ đến là hài, cướp như thế mà nó chỉ bắt vì tội gây rối trật tự công cộng. Cái tội này là tội máu lồn nhất. Dân oan đi khiếu kiện nó cũng vu cho người ta tội này được, rồi thì thanh niên ra quảng trường chơi chúng nó cũng vu tội này...Nhưng tuyệt nhiên chúng nó cho lũ an ninh, dlv đánh người giữa phố thì đéo thấy tội này đâu.",1
em lập xong cho thầy r thầy ơi,0
"Ta ước gì có một lão Hitler tái sinh trên đất nước này, làm sạch hết lũ cặn bã dơ bẩn",2
Khó chịu vl,1
Địt mẹ lũ chó bán nước,2
Năm sau đến lượt 2k2 rồi :)) sau năm tiếp theo nữa là 2k3 rồi đến 2k4 ờ và tiếp tục là 2k5 2k6 2k7 đcm nhiều vailon :)),1
Chỉ là lại từ bỏ tiền ra cho cày view thôi chứ hay cc j đâu,1
Nhắm làm lại mẹ tao hk :))) hay lắm mẹ ơi love you ❤️❤️❤️,0
Cho,1
"Tú ông ngu suẩn nhìn mặt và thái độ sặc mùi ""âm hộ""",2
link đâu con mẹ m,1
Võ hậu,0
Thanh Thảo giống con poodle hay đi du lịch cùng chúng mình nèeeee,0
Quỹ đầu cằc nè mấy em,2
"HUI bây giờ triển vọng vậy, hồi tui còn học thì trong đó nuôi cả đàn bò tin vào sự dẫn dắt tài tình của đảng và nhà nước :))))",2
Sao tôi nhận k đc vậy,0
"Okie, nhớ ăn cơm đúng giờ nha ông già :v",0
"DM...thằng assmin này phản lại cái động...bố nó thông minh,tài giỏi mới làm lãnh đạo...nó có gen di truyền thông minh,tài giỏi đó mới làm lãnh đạo như bố nó...không lẽ mày muốn thằng phụ bếp làm ""tủ lạnh"",thằng thiến heo làm TBT...v..v..DM có mà xuống hố cả nút đất nước này ah...DM...",2
hóng clip tùng chơi 😂,0
"chắc lão đại biểu này ít đọc báo nên hơi bị mù thông tin, bây giờ ra đường gặp trẻ trâu thì bị đấm lúc nào éo biết nhé",1
Và đây là giải pháp,0
Cả họ con này bị ma ám,2
Chụt Chụt thông kiểu đéo gì =)) toang thật sự r,1
đứa nào năm vừa rồi chưa đóng học phí cho abe?,0
"Mua vòng tay gucci 50tr đi, ho bên My mày tuong ngon",0
Sử đẹp thật đẹp cho nó biết lễ độ và phép tắt,2
Dở hơi đeso chịu đc,1
Em thử tranh luận chính trị với đám cầu thủ đỏ đó... sẽ thấy tụi nó chửi em ko khác gì bọn bò đỏ nhé,2
Nguyễn Thùy Giang đỡ đi =)),0
Oh shjt,1
"Dit me cai quy trinh,vao cap cuu deo co tien,deo bao hiem thi nam do di.",2
Ngơ cái buồi :v,1
Phụng Mỹ e lai dưới lon e lại lên,1
Thoại Trần chính tã ?? Chó chê mèo lắm lông..gạch đá đủ xây nhà chưa b,2
"Nghèo chết mẹ,thiếu nợ người ta chết mẹ.Bộ mặt con mẹ gì.NGUỴ BIỆN.",2
😞,0
cua hoàng đế cơ mà,0
"có bài sấm truyền, đọc hoài",0
Cực kì khuyết tật,1
Vi Lấy chồng đi m ơi:(( đi học là out luôn,0
Hợp đồng iphone với mixigaming có trị giá lên tới hàng nghìn đô,0
Dm minh hieu la đo ngu,2
Địt mẹ thg hát nhá !! Lấy ngay cái đít anh độ nói chuyện haizzzz :(((,2
”👎🏿”,1
Cờ giáo hội....tượng trưng cho hòa bình vs công lý. Ko biết sao,0
Á á dm.,1
Quang Nguyễn Đức lây chắc còn hơn cô Nhung 17 ý chứ,0
Thằng già sống bẩn quá,2
Kết quả là lõi giấy vsinh đ có gtri gì =))),0
thôi ông im mẹ mồm :)),2
Đéo quan tâm t nào lãnh đạo?,2
Trung bá zoe,2
Đc anh ui,0
Cũng đéo làm gì cho đời,1
Chua thay thang bede nao sau nhu thang quy nay no banh noc,2
Phúc Hưng h mới thấy,0
Đấu khẩu - Chim lợn 👍,1
👍,0
oce thầy :33,0
Nghe giọng lứng quá abe,1
Nói thế đụng chạm bác em nha! Ở xứ đông Lào bác em luôn đi đầu khi có tiệc tùng đó. Chớ khi ra quân là bác trốn mẹ trong hang Pác bó. Cải cách ruộng đất là bác có bí danh CB ( là chó bò) giết người rồi đổ tội cho người khác.,2
Mái tự cắt. Đuôi thì ngồi cày 6 tiếng với giá 600k cảm thấy ưng,0
"Đừng lôi mẹ người ta vào, tao địt vào miệng mày Vũ Long Bảo cấm lôi fụ huynh vào nha ^_^",2
Nguyễn Đăng Khoa thg học trò l này :))),0
"Tú Trinh ko chạy ăn cứt, ăn đb à 🙄",2
Chết rồi ha mấy đứa,0
xin lỗi tụi bay chết kệ bà tụi bây tụi tao kiểm tra có cái cục cức gì đâu ( tao biết đó là thứ gì ),2
Đặc điểm nhận dạng người tăng động,0
Yêu tất cả anh em ❤️,0
"Hương Dương okey, nó là cánh hoa nha 😆😆😆",0
Rất vô lý nhưng cực kỳ thuyết phục,0
Tên bài hát còn trẻ trâu hơn cả t nhé ! Cười vl 😁,2
Nhìn mặt k co tí gì gọi là phúc hậu...ác khẩu,1
Biệt danh ml,1
"Ơ, vnexpress cũng tương cho 1 bài à. Ô nhiễm là ô nhiễm thế nào, đồ phản động, đất nước yên bình.môi trường sạch đẹp nhé 😂😜",2
Má nứng quá aiu ơi,1
Ôi 1 thằng bede,2
Con này vừa xấu người vừa xấu nết khẩu nghiệp nó lại nặng nữa chứ,2
K icm ca sĩ concac à,2
Cái bọn trẻ trâu miền bắc hô hô miệng Việt kiều hàn mang bịnh dìa. R bảo viết thì nói chung chung Việt kiều.,2
"con hàng này ngon quá, t sục 5 phút bắn cmm rồi",1
"Cái qq, đem clip đi kt liền",1
Không phải cứ mập là đẹp nhưng có người phải mập sẽ đẹp,0
Công nhân sửa chữa đường dùng máy công suất lớn thổi bụi mù mịt giữa phố_Hà nội VN mới có,1
Phạm Nguyễn Cát Vy cljv con,1
Chib3 nay chet ko co nham mat,2
Tao cháu ông tổng thống mỹ nè .đụ má xạo lồn.,1
Nứng qá abe ơi :)),1
Đây là đàn ông hay đàn bà v?,0
Thay Ngu,2
Tao lao .nói chuyện hoan tưởng,1
Giọng anh trung B52 thánh thót vãi lồn,1
có cl bố mày tin ấy,1
Chi vui qua cjo em sin zalo chi di,0
Xạo l*n quen rồi bạn ơi. 😄,1
đã có Nas ! hãy cười lên các bạn .... cười cho thế giới biết chúng ta đang hạnh phúc như thế nào !,0
Đợi đợi cl :)),1
"Thực sự văng tục , chửi bậy kể cả chửi văn không phải là cái hay để mọi người hưởng ứng......đmm chẳng biết có phải một người viết hay không . Nhưng mà chửi hay vkllllllllll (y) Đọc mà nhiều lúc thấy đời đỡ bất công !",1
"Ơ, vnexpress cũng tương cho 1 bài à. Ô nhiễm là ô nhiễm thế nào, đồ phản động, đất nước yên bình.môi trường sạch đẹp nhé 😂😜",2
Hy vọng lời ông Thanh nói ko bao giờ sai :(,0
Chui hay qua em oi,0
đkm dơ vc,1
Quan trọng là ổng giàu ổng mặc cc gì cũng đúng🙂,2
Haha trend cai(.),1
Cho vào tù cách ly mẹ đi,1
"Cần nhân giống bò này gấp ,để sau này đi nghiêm thu công trình .Cứ cột mỗi con 1 cột điện,nếu kéo không đổ thì chất lượng công trình oke....",2
Sống chậm,0
"Chua to chức dam cuoi voi nhu Quỳnh thi chết the nao được ,anh lan ky qua nhe,cu hoi hoài ke hoạch 9 nam tuong lai.......",0
"Đụ mẹ, thầy làm clg vậy?",2
"Làm như ở dưới gầm giường người ta mà nói, ad nói chuyện ngu vđ",2
Cực kì cái con mã mẹ tụi mày chứ thuyết phục 🤬,2
Tộc trưởng vừa đi đu bai chụp ảnh hoa với vợ về đó ae,0
Khiếp cái quả mồm của ông đấy chắc huyền thoại cmnr 😂😂,1
Bao nhiêu ae ra đảo giờ chưa về hôm bữa theo 12-20 của Abe giơ tay Abe thuê thuyền cứu về nào 😂,0
Biệt danh ml,1
Thua lào vs campuchia rùi.phát triển thụt lùi cmne,1
xin cánh tay của các anh em chưa xem tập nào như tao :((,0
Như một Con điên...,2
Nguyễn Trọng Thái đợi cái lol,1
"Sinh viên ĐH sư phạm và phụ huynh nên bãi công tẩy chay mụ hồng hán nô, hán gian mang chức hiệu trưởng này đi.",2
Đỗ Xuyên. Bình thuận kìa.,0
Ý thức NCC @@,1
Nhìn giả tạo vcl,1
"Khoan nói chuyện xây cái cổng nhưng thằng add óc chó quá, người nghèo mà mày cái đéo gì cũng lấy ra làm chuẩn để ko đc làm cái này cái khác. Bây giờ là cho người nghèo cái ""cần"" chứ ko phải bỏ tiền vào mồm người nghèo, ko là nghèo bền vững đấy.",2
Thấy bài đăng éo nào cũng chửi cho đc :\ đừng mượn hình ảnh đẹp r đem tâm hồn đéo đẹp vào r chửi,0
Nhung Kim là sao chị ơi :v,0
Đầu ốc tôm nên nói ra không có lời nào nghe được . phụ nữ Việt Nam không có người nào phát ngôn như vậy thật ghê tởm,1
Ngọc hoàng lại đi rừng ah :)),0
Chị kêu cá lóc nhẹ lắm. Chị phải kêu linh cá tra mới hộp với cái miệng hô của nó...kkkk.,2
Trần dần có chết có liên quang gì thế giới vũ hoàng lân phỏng vấn tào lao,2
Có vận dụng được vào những chỗ có tóc khác khong a ?,0
DM...assmin...mặt thộn...sao mài thích bới cứt tìm giun thế thằng mặt thộn...hơ hơ hơ...,2
con gì trông cửa trông nhà,0
Mình đi qua thái k chỉ đấu giải mà còn chuyển giới nữa nhé hí,0
Ba gà,2
"Ủa.. E chị quen quá !! À đúg rồi em thấy chị ở 'chùa phật quang' thầy chi.. TpChâu Đốc, bữa ngày 20/4âl🙏",0
T cũng tính chửi. Toàn cmt xàm lol ko,1
QUỐC SƯ Ơi còn luyện võ PHƠI QUẦN ÁO kg ?,0
Trần Trung Tín vãi lồn kkk,1
Ngộp ngạt thì lên rừng mà ở nha anh,0
xạo lol quá má ơi,2
Đéo ghi nguồn.,1
Vũ Trọng Chiến chắc miền bắc. Hhhh,0
"đồng hóa từ từ, ai cũng nhìn ra, trừ 3 triệu con bò :v cơ mà ai cũng sợ bóc lịch nên thôi cam chịu vậy :V",2
Nhok Lầy địt mẹ trên mạng thì gáy khét vãi l em ạ =)) ra đường câm như con chó,2
Không biết vui hay buồn. Lần đầu tiên trong đời ngắn như này luôn,0
trung trần dần ? D: ?,0
Chị đẹp gái quá c oi,0
sena cũng có có tuổi nhưng tiuooir lôn,2
"Chia địa bàn là có thật,đất có Thổ công,sông có Hà bá.sợ nhất là những khu đất vàng dân ở bao đời cũng phải nhường cho ""giải toả"".còn lấn biển,phá rừng...thì bạt ngàn nơi nơi",1
Cởi thì cởi mẹ ra không thì mặc mẹ vào 🙃,1
"Tôi bảo ô ad nhé, ô mở phim sex lên, vặn loa hết cỡ mà nghe diễn viên họ rên sẽ tốt cho não hơn là đi đôi co với phản biện với lũ tiến sĩ việt +",2
Dm tao buồn vl luôn ý :)),1
"Nói thì hay, n lúc thực hiện thì chán vãi lồng.",1
Đề nghị Anh Tiệp Câm Mồm Laii,2
Kkkk...iu nhau là phải có đụ..,1
?????? 😀????,0
Nhai lại chán ko hả thằng ad?,2
Tính ta ông cũng tốt hơn khối người . Về thôi,0
Nay chuyển qua đi xe côn tay rồi à?,0
Thiếu tiền cj hiếu dell trả bớt xạo l đi m,2
Yêu thầy dấu bé 3,0
"coi như xong các cầu thủ không nên vui mừng quá sớm không khéo lại xôi hỏng bỏng không (lũ chúng nó tiền của nạn nhân chất độc da cam,trẻ em tàn tật,đồng bào lũ lụt,tiền trợ cấp xh",2
Cc j zay :)),1
Giết người dấu tay đây mà,1
Giờ là tới lúc bọn chúng trả thù người biểu tình,2
Vũ Thanh Tùng chồng con r tán cẩn thận gãy răng :)). Mà bạn ấy chưa j đã vào sủa phun toàn cứt kiếc thì ai dám tán :)),2
Nó chuẩn bị dizz thầy thật r thầy Ba ơiiii =))),1
Tộc trưởng đi đâu chơi đấyyyyyy,0
đút vào mồm thầy,1
"Ăn hôi khắp mọi mặt trận, giống như thánh ăn hôi nguyễn lân trung",2
cú có Gai🤣,1
Lâm Đình Khoa đc vl a ạ,0
Thằng ad chắc theo công giáo nên suốt ngày thiên đường,2
Chưa chiếu đã quảng cáo cmnr... lại cắt cmn hết để có thời gian đọc slogan,1
Trinh ở ngoài đéo ai thèm ngó đâu anh cứ an tâm ở đấy,1
ok a,0
Tại bọn lính cả,2
xuất khẩu gạo còn bị trả về vì vượt mức an toàn thì làm ăn j nữa,1
Xi - Men tiếng pháp là tuần lễ. Các thiếu nữ phá đel bộ vòng nầy gồm 7 chíếc. Tượng trưng chl tuần lễ. Còn dân nầy mắc ngu quá nên đeo 70 chiếc.,2
Uống nước rửa bát xong ngồi đợi đ chết,1
"nói z thôi cho dân chúng bớt xoắn lên nhưng thực chắc cũng đâu vào đấy. nó chơi ngầm thì đố ai biết. cái nhà nước này nó nát bét hết rồi. các bác đừng có mơ làm nhà nước nữa, từ cấp 3 đã xác định là làm nghề gì mà k liên qua nhà nước rồi, vì tao biết g",2
"Lúc nhỏ cứ nghĩ người mà ko có não là ko sống được, lớn lên mới biết thầy bar ko có não vẫn sống như thường",2
Ông nội nào cũng ở không lắm khi không gọi điện cho bà Linh hỏi người ta đ* không Bởi vậy người ta chửi đâu có quan,2
Phong cách và thần kinh nó mong manh lắm🧐,1
Bắn ngu quá mấy thằng em cho ở nhà trông sói ! Chán Độ vl,2
Đời là thế thôi😅,0
Chị ba ơi chị thiệt là đẹp gái. Mà chị có hai cái hòn dái.,2
Đâu đó vẫn còn bọn óc vật,2
Bú bóng cao su ha gì cười ghê z abe :)),0
"mới có anh công an "" vuốt tóc "" chị bán hàng rong mà bê bết máu luôn ấy chứ!",2
"Tội anh tôi, lương tháng 7 - 8 triệu, đến tôm nhỏ chẳng có mà ăn, chỉ ăn được mỗi cua hoàng đế và tôm Alaska😢😢😢",0
"lũ bò tin rằng coi pháo bông tốt hơn xây tượng đài...rồi xem bóng đá lại hừng hực khí thế hưng phấn hơn gấp mấy lần pháo bông .... cuối cùng thì lôi thằng "" nát"" ngây ngô vào chơi đồ ...xong cả đám cười ngặt ngẹo happy vãi nồi ! đất nước lạc quan lạ cmn lùng ...",2
Sách lược diệt chủng dân tộc Việt Nam của Tàu cộng!,2
Bị khùng r 🤪😨 Nói tiền nhiều mà giựt tiền cô minh hiếu 🤣🤣,1
Thôi anh im đi,2
Tóc đan trường mới đẹp anh ưi,0
Nhung ơi thức đêm trông ngóng vì em =)),0
Bên mĩ nổi tieng đánh bom,1
Loại Viết chính tả còn không rành còn đòi bàn chính trị . Ngu dốt thất học.,2
"Thằng Vẹo lúc bố nó phang mẹ nó thì mẹ nó nghẹo cổ trên gối vì phê, thế là đẻ ra nó cũng Vẹo cổ theo. Đứng Vẹo, Ngồi Vẹo, lãnh đạo đường lối Vẹo",2
gần ra phim như này chưa thầy,0
"Có 2 cảm xúc, face lag thật rồi :))",0
"Nguyễn Việt Nam , Ủa cứt 🐕‍🦺 vàng 👈 mới biết đó nghen. 🖕",1
mai ông Hùng King về bẻ cổ chúng nó !,2
Đù,1
9x5=35 vẫn đỗ bách khoa thì các bạn 2k1 không lên lo lắng,0
Kewt,0
Con bóng sa đéc,1
- giờ chuyện đó là bt chó giờ nhiều lắm 19,1
Thấy ngta chỉ trích bắt đầu đổi giọng. Kịch bản là đây ! 😑,1
Trần Công Luận đem đi tử hình cho nó lẹ phạt chi cho nó mệt,1
"Với những người bị viêm cấp tính thì thời gian bị dị ứng đến khi khỏi tùy thuộc thương tổn, có thể điều trị trong nhiều ngày hoặc lên tới vài tuần lễ. Để tránh “rước họa vào thân” người tiêu dùng cần biết cách phân biệt nước hoa thật và nhái",0
An noi chuyen do van hoa vay ma than tuong,1
Bán đôi dép nike hoa cúc để ăn tết ai mua ib giá yêu thương ❤,0
Ns cái quái j vậy trời ... tưởng mình là hoàng thân quốc thích của bên tàu bên mĩ j còn tồn tại hay sao ak... hay là coi mấy cái phim rồi lên cơn sản.người nhà đưa ra nước ngoài điều trị tâm thần.. mong chú sớm bình phục rồi chở lại đúng con người của mình .đừng thần tượng mấy ông công công hồi đó rồi hóa điên hóa khùng ...,2
Nó chuẩn bị dizz thầy thật r thầy Ba ơiiii =))),1
Nhin mat con mu nay giong lu tau khua,2
"đm , đúng là mặc đồ như cái quanque thiệttt 🤦🏻‍♀️",1
Và trong “Sena” cũng địt có chữ G nào luônnn :33 (j4f),0
mây ba mu nay toan la sl ko đây toan phe phai no ko đây toan la đeo vang gia đê lên mxh sl lůa đao la chu yêu,2
Học sinh như cái đách l abe,2
Phúc Hưng clm :))),1
Đơm chết mẹ nó liền :)),1
vì vậy các bạn cứ ở ngoài đó nha. đừng có vô trong Nam này làm gì. hít bụi mịn như hít cỏ Mỹ vậy đó. hèn chi phát phát biểu ra là biết ở đâu liền ah !!! 🤣🤣🤣,2
