text_original,text_clean,label_id,label_name,label_binary
Cực kỳ thu....,Cực kỳ thu....,0,CLEAN,0
Thánh chửi lãnh án,Thánh chửi lãnh án,0,CLEAN,0
xe chở súc vật mong người dân hãy tránh xa (đề phòng súc vật phóng uế lung tung làm mất vệ sinh).,xe chở súc vật mong người dân hãy tránh xa (đề phòng súc vật phóng uế lung tung làm mất vệ sinh).,2,HATE,1
À thế bạn ý hát bài j jui có ai giới thiệu cho mình đc ko. Lâu jui mình chẳng nghe bài hát mới nào cả,À thế bạn ý hát bài j jui có ai giới thiệu cho mình đc ko. Lâu jui mình chẳng nghe bài hát mới nào cả,0,CLEAN,0
"Chúc anh em năm mới vui vẻ, an khang thịnh vượng.","Chúc anh em năm mới vui vẻ, an khang thịnh vượng.",0,CLEAN,0
Có táo quân thỳ mới là tết chứ,Có táo quân thỳ mới là tết chứ,0,CLEAN,0
"Samsung vẫn đi làm bth nhé, mỗi ngày đi làm là 1 ngày vui 😜😜😜😜","Samsung vẫn đi làm bth nhé, mỗi ngày đi làm là 1 ngày vui 😜😜😜😜",0,CLEAN,0
Chú trung đầu L chứ chú tí đầu lân clg 🤣,Chú trung đầu L chứ chú tí đầu lân clg 🤣,2,HATE,1
"Chi đep qua chi,e thích qua","Chi đep qua chi,e thích qua",0,CLEAN,0
Oh shjt,Oh shjt,1,OFFENSIVE,1
Cáo từ,Cáo từ,0,CLEAN,0
Nhật Long toang. Kiểu ni còn lâu lắm :((,Nhật Long toang. Kiểu ni còn lâu lắm :((,0,CLEAN,0
Hiếu Bùi sủa dơ,Hiếu Bùi sủa dơ,2,HATE,1
Ok trung bảnh,Ok trung bảnh,0,CLEAN,0
:)),:)),0,CLEAN,0
ad nói phét à bê tông ăn thế nào đc,ad nói phét à bê tông ăn thế nào đc,0,CLEAN,0
Con thuong co ba,Con thuong co ba,0,CLEAN,0
Á nhà tiên tri ủng hộ nghị quyết 36 rồi nhé 🤣🤣🤣,Á nhà tiên tri ủng hộ nghị quyết 36 rồi nhé 🤣🤣🤣,0,CLEAN,0
Nguyễn Thị Phương bạn ơi cho mình xin ảnh để sống ảo đc k ạ?,Nguyễn Thị Phương bạn ơi cho mình xin ảnh để sống ảo đc k ạ?,0,CLEAN,0
Chào nhà báo vũ hoàng Lân. Chào danh hài vũ trụ trần tiger:-),Chào nhà báo vũ hoàng Lân. Chào danh hài vũ trụ trần tiger:-),0,CLEAN,0
Ok đẹp trai :v,Ok đẹp trai :v,0,CLEAN,0
Lan Hoa Tùng có dùng acc clone đi cmt đâu... dạo ??,Lan Hoa Tùng có dùng acc clone đi cmt đâu... dạo ??,0,CLEAN,0
ăn bận như cac họ,ăn bận như cac họ,1,OFFENSIVE,1
Cực kì thuyết p.....,Cực kì thuyết p.....,0,CLEAN,0
Nhảy thế kia nhỡ may tiếp đất ko chuẩn lại ngã thì sao. thôi tôi tớ nhiều cứ bảo 1 thằng ra cõng cho chắc. :)),Nhảy thế kia nhỡ may tiếp đất ko chuẩn lại ngã thì sao. thôi tôi tớ nhiều cứ bảo 1 thằng ra cõng cho chắc. :)),0,CLEAN,0
reaction thầy ơi,reaction thầy ơi,0,CLEAN,0
Chửi hay lắm ad,Chửi hay lắm ad,0,CLEAN,0
Chào nhéee,Chào nhéee,0,CLEAN,0
Thu Trang,Thu Trang,0,CLEAN,0
Đau đầu vl :)),Đau đầu vl :)),0,CLEAN,0
Mày nói như lồn. Bọn đa cấp nó đóng thuế còn gấp chục lần doanh nghiệp. Tao cho thằng thớt ăn lồn không oan chứ thằng bên dưới?,Mày nói như lồn. Bọn đa cấp nó đóng thuế còn gấp chục lần doanh nghiệp. Tao cho thằng thớt ăn lồn không oan chứ thằng bên dưới?,2,HATE,1
Thế cơ á,Thế cơ á,0,CLEAN,0
"Day khong phai la con nguoi nua ,,, tinh tinh tinh ,,","Day khong phai la con nguoi nua ,,, tinh tinh tinh ,,",1,OFFENSIVE,1
tks thầy nha ♥,tks thầy nha ♥,0,CLEAN,0
Quá ngu lồn đi =))),Quá ngu lồn đi =))),1,OFFENSIVE,1
Fan cô Minh hiếu đâu taaaa ❤️,Fan cô Minh hiếu đâu taaaa ❤️,0,CLEAN,0
Nguyen Ngoc Tam gia phú phải không 😂,Nguyen Ngoc Tam gia phú phải không 😂,0,CLEAN,0
Tình đồng chí thật kiên trung!Sách lịch sử dạy giặc tra tấn dã man thế nào cũng không mở mồm có #,Tình đồng chí thật kiên trung!Sách lịch sử dạy giặc tra tấn dã man thế nào cũng không mở mồm có #,2,HATE,1
bác dần chớm có tình yêu nước r đấy,bác dần chớm có tình yêu nước r đấy,0,CLEAN,0
Toang quá thầy ơiiii :))),Toang quá thầy ơiiii :))),0,CLEAN,0
"Làm cái đéo gì thì làm đừng để ng ta nhắc đến VN là gắn với từ ""ăn cắp"" :))","Làm cái đéo gì thì làm đừng để ng ta nhắc đến VN là gắn với từ ""ăn cắp"" :))",1,OFFENSIVE,1
chị ba nói chuyện dễ thương quá,chị ba nói chuyện dễ thương quá,0,CLEAN,0
.,.,0,CLEAN,0
Cả nước đồng lòng riêng em thi ko,Cả nước đồng lòng riêng em thi ko,0,CLEAN,0
Còn ngưỡng mộ có ba nhé hihihi,Còn ngưỡng mộ có ba nhé hihihi,0,CLEAN,0
Báo công an đi rồi quản lý thị trường hốt em luôn thể.,Báo công an đi rồi quản lý thị trường hốt em luôn thể.,0,CLEAN,0
Im mẹ đi thằng mặt lon,Im mẹ đi thằng mặt lon,2,HATE,1
thằng ad này não bị delay 3 năm à :)),thằng ad này não bị delay 3 năm à :)),2,HATE,1
🤣🤣🤣,🤣🤣🤣,0,CLEAN,0
How to nói đểu vợ :)),How to nói đểu vợ :)),0,CLEAN,0
Mới hả mn 😅,Mới hả mn 😅,0,CLEAN,0
"Ad hãy tìm số báo nào của báo quân đội khi viết "" ba-rách ô-ba-ma"" và ""đô-na trăm "". Vãi báo","Ad hãy tìm số báo nào của báo quân đội khi viết "" ba-rách ô-ba-ma"" và ""đô-na trăm "". Vãi báo",1,OFFENSIVE,1
Bọn chó sủa bậy,Bọn chó sủa bậy,1,OFFENSIVE,1
Thì ra thầy đã có tính tấu hài từ lúc làm tuyển thủ chuyên nghiệp,Thì ra thầy đã có tính tấu hài từ lúc làm tuyển thủ chuyên nghiệp,0,CLEAN,0
Sếp nhà mình cũng thế 🤩,Sếp nhà mình cũng thế 🤩,0,CLEAN,0
bon comcom đơn vị tác chiến điện tử vs nhật ký yêu nước dm chúng mày vào mà đọc. tưởng ai cũng như chúng mày hết đấy,bon comcom đơn vị tác chiến điện tử vs nhật ký yêu nước dm chúng mày vào mà đọc. tưởng ai cũng như chúng mày hết đấy,2,HATE,1
Các em nầy khi vào báo “công ngủ” với ác hồ thì phải chỉa vào mặt ác hồ như thế nầy nè :,Các em nầy khi vào báo “công ngủ” với ác hồ thì phải chỉa vào mặt ác hồ như thế nầy nè :,2,HATE,1
Giận méo mặt =)),Giận méo mặt =)),0,CLEAN,0
MV khá chất lượng,MV khá chất lượng,0,CLEAN,0
Đi làm cũng khổ :((,Đi làm cũng khổ :((,0,CLEAN,0
Thầy duo với levi để Tú bơ vơ,Thầy duo với levi để Tú bơ vơ,0,CLEAN,0
Lại 1 người nữa ra đi,Lại 1 người nữa ra đi,0,CLEAN,0
Bác ơi chói quá,Bác ơi chói quá,0,CLEAN,0
Tự hào quá VN ơi 😂,Tự hào quá VN ơi 😂,0,CLEAN,0
Khổ thân anh độ giải này mà nát mấy ông anti lại um lên cho mà xem ... Rồi team lại đủ thứ buồn. Còn ngày mai nữa mong các anh cố gắng,Khổ thân anh độ giải này mà nát mấy ông anti lại um lên cho mà xem ... Rồi team lại đủ thứ buồn. Còn ngày mai nữa mong các anh cố gắng,0,CLEAN,0
Ai yêu ib nhé,Ai yêu ib nhé,0,CLEAN,0
Chu Hoài tạo hình suốt mà giờ mới trend,Chu Hoài tạo hình suốt mà giờ mới trend,0,CLEAN,0
em mê con nhỏ ngoài Trần Duy Hưng nhưng phải cố gắng nhiều hơn !!!,em mê con nhỏ ngoài Trần Duy Hưng nhưng phải cố gắng nhiều hơn !!!,0,CLEAN,0
Tại mấy a tàu mà ra,Tại mấy a tàu mà ra,0,CLEAN,0
Sợ thật ấy :))),Sợ thật ấy :))),0,CLEAN,0
Xin phép cả nhà nhaaaa!!!,Xin phép cả nhà nhaaaa!!!,0,CLEAN,0
"so với "" nghệ thuật sắp đặt "" trị giá 8.100 tỷ vnd của ông Hoàng Trung Hải thì tác phẩm ""trái chuối"".... rất là chuối !","so với "" nghệ thuật sắp đặt "" trị giá 8.100 tỷ vnd của ông Hoàng Trung Hải thì tác phẩm ""trái chuối"".... rất là chuối !",0,CLEAN,0
Nước hoa đểu lấy đâu ra xịn :))) Hot girl méo gì nhìn xấu vkl thề :))),Nước hoa đểu lấy đâu ra xịn :))) Hot girl méo gì nhìn xấu vkl thề :))),2,HATE,1
"Sam luôn luôn đi theo cặp nhé, 2 con chồng lên nhau ý","Sam luôn luôn đi theo cặp nhé, 2 con chồng lên nhau ý",0,CLEAN,0
Trường Giang no no . Đg chỉ trích vì tính ích kỷ . K nghĩ cho ngkhac . Chứ bả sống thì tốt th chứ có j đâu,Trường Giang no no . Đg chỉ trích vì tính ích kỷ . K nghĩ cho ngkhac . Chứ bả sống thì tốt th chứ có j đâu,0,CLEAN,0
",..",",..",0,CLEAN,0
Chúc mừng năm mới,Chúc mừng năm mới,0,CLEAN,0
Quân tâm ae có link xem chưa bao phê luôn ae ơi,Quân tâm ae có link xem chưa bao phê luôn ae ơi,0,CLEAN,0
Thầy làm gì cũng được đừng ra MV hát là được nha thầy. Nói chứ dm mãi yêu thầy,Thầy làm gì cũng được đừng ra MV hát là được nha thầy. Nói chứ dm mãi yêu thầy,0,CLEAN,0
cứ như là 1 kịch bản hay cho việc hợp lý hóa xây sân bay long thành!,cứ như là 1 kịch bản hay cho việc hợp lý hóa xây sân bay long thành!,0,CLEAN,0
Cổ động viên quảng ninh nhưng rất thích chất cổ động viên hải phòng💐,Cổ động viên quảng ninh nhưng rất thích chất cổ động viên hải phòng💐,0,CLEAN,0
Đưa ô già đi trốn hợp lý hơn =)),Đưa ô già đi trốn hợp lý hơn =)),0,CLEAN,0
Suni Hạ Linh sau khi thấy vid này ☹️,Suni Hạ Linh sau khi thấy vid này ☹️,0,CLEAN,0
Bóng dơ,Bóng dơ,2,HATE,1
Mai Ánh Thi có nha em ơi ibx nha,Mai Ánh Thi có nha em ơi ibx nha,0,CLEAN,0
Có tiền đi đường quyền =)),Có tiền đi đường quyền =)),0,CLEAN,0
Trần Bình Trọng Vừa xog = 1k like :) các bác sống nhanh vl :),Trần Bình Trọng Vừa xog = 1k like :) các bác sống nhanh vl :),1,OFFENSIVE,1
Tôi nghĩ tiền không làm gì được các ông ạ =)),Tôi nghĩ tiền không làm gì được các ông ạ =)),0,CLEAN,0
Nhớ đến đấng nha 3 gà 😎😎,Nhớ đến đấng nha 3 gà 😎😎,0,CLEAN,0
Mê cô quá,Mê cô quá,0,CLEAN,0
"Vô tình thấy, giống anh quá 🤨","Vô tình thấy, giống anh quá 🤨",0,CLEAN,0
Đặng Thái Hoàng Châu dư âm từ năm này sang năm khác,Đặng Thái Hoàng Châu dư âm từ năm này sang năm khác,0,CLEAN,0
Tú ko cho anh 3 blue và cái kết :)),Tú ko cho anh 3 blue và cái kết :)),0,CLEAN,0
Fan cứng nè,Fan cứng nè,0,CLEAN,0
"em đây anh ơi , bây giờ em mới nhận ra bên em còn có 1 người anh tuyệt vời như anh anh Độ ạ 🥺","em đây anh ơi , bây giờ em mới nhận ra bên em còn có 1 người anh tuyệt vời như anh anh Độ ạ 🥺",0,CLEAN,0
I love you to ca mo,I love you to ca mo,0,CLEAN,0
Đumoe nói leo,Đumoe nói leo,1,OFFENSIVE,1
"Pha đánh răng ám ảnh nhất lịch sử điện ảnh, có thể lưu truyền mọi thời đại, là biểu tượng để các diễn viên học tập theo🤣🤣🤣🤣","Pha đánh răng ám ảnh nhất lịch sử điện ảnh, có thể lưu truyền mọi thời đại, là biểu tượng để các diễn viên học tập theo🤣🤣🤣🤣",0,CLEAN,0
Đu.má tu.biên tu.diēn luon...,Đu.má tu.biên tu.diēn luon...,1,OFFENSIVE,1
🙃,🙃,0,CLEAN,0
"hoc cc gi` nua~, ve san voi ma` kiem an =]]z","hoc cc gi` nua~, ve san voi ma` kiem an =]]z",1,OFFENSIVE,1
Thanh Phương c làm 1 bài review đi c,Thanh Phương c làm 1 bài review đi c,0,CLEAN,0
Đình Quang thô nhưnh thật quá bác ạ =))),Đình Quang thô nhưnh thật quá bác ạ =))),0,CLEAN,0
Abe có thể chiếm đoạt được trái tim của Tiểu Tiểu nhưng riêng blue của Tiểu Tiểu thì Abe tuổi lol chiếm đoạt được :vv,Abe có thể chiếm đoạt được trái tim của Tiểu Tiểu nhưng riêng blue của Tiểu Tiểu thì Abe tuổi lol chiếm đoạt được :vv,0,CLEAN,0
Đúng là chó làm người phải chịu ... haizzz,Đúng là chó làm người phải chịu ... haizzz,1,OFFENSIVE,1
Bùi Minh Huệ crush ưii . Anh thích em đó 😶,Bùi Minh Huệ crush ưii . Anh thích em đó 😶,0,CLEAN,0
Cô Minh hiếu nói chuyện thật thà dễ thương quá ✌️✌️✌️✌️✌️,Cô Minh hiếu nói chuyện thật thà dễ thương quá ✌️✌️✌️✌️✌️,0,CLEAN,0
Ai biết tên kiểu này là gì không ạ,Ai biết tên kiểu này là gì không ạ,0,CLEAN,0
Uống nước là đi tù,Uống nước là đi tù,1,OFFENSIVE,1
đéo hiểu kiểu gì,đéo hiểu kiểu gì,1,OFFENSIVE,1
e chúc panda của abe iu dấu 20/10 vui vẻ nhé và đừng quên xoá kênh,e chúc panda của abe iu dấu 20/10 vui vẻ nhé và đừng quên xoá kênh,0,CLEAN,0
Đờ mờ cuộc sống,Đờ mờ cuộc sống,1,OFFENSIVE,1
Phải xử lý hình sự mới sáng mắt ra đc !,Phải xử lý hình sự mới sáng mắt ra đc !,0,CLEAN,0
Dạo này nước mỹ ko dc an toàn . Sao không thấy cây súng 🔫🔫🔫 của nhà tien tri vậy,Dạo này nước mỹ ko dc an toàn . Sao không thấy cây súng 🔫🔫🔫 của nhà tien tri vậy,0,CLEAN,0
em về tộc anh r nhưng chưa có fc🤣,em về tộc anh r nhưng chưa có fc🤣,0,CLEAN,0
khó chịu vãi😂,khó chịu vãi😂,0,CLEAN,0
Ri thì như thor luôn,Ri thì như thor luôn,0,CLEAN,0
Góp vui một tí :3,Góp vui một tí :3,0,CLEAN,0
Mọi người xin dành 1 chút thời gian nguyên góp mỗi người 1 like vào ảnh đại diện của tôi được hong :)),Mọi người xin dành 1 chút thời gian nguyên góp mỗi người 1 like vào ảnh đại diện của tôi được hong :)),0,CLEAN,0
triệu hồi phúc nghẹo..trọng lú,triệu hồi phúc nghẹo..trọng lú,2,HATE,1
"nói z thôi cho dân chúng bớt xoắn lên nhưng thực chắc cũng đâu vào đấy. nó chơi ngầm thì đố ai biết. cái nhà nước này nó nát bét hết rồi. các bác đừng có mơ làm nhà nước nữa, từ cấp 3 đã xác định là làm nghề gì mà k liên qua nhà nước rồi, vì tao biết g","nói z thôi cho dân chúng bớt xoắn lên nhưng thực chắc cũng đâu vào đấy. nó chơi ngầm thì đố ai biết. cái nhà nước này nó nát bét hết rồi. các bác đừng có mơ làm nhà nước nữa, từ cấp 3 đã xác định là làm nghề gì mà k liên qua nhà nước rồi, vì tao biết g",2,HATE,1
Thời gian ủ bệnh lên tới 14 ngày khả năng cao vẫn phải cách li theo dõi thêm,Thời gian ủ bệnh lên tới 14 ngày khả năng cao vẫn phải cách li theo dõi thêm,0,CLEAN,0
Mặt độ trông buồn cười vl kiểu con ơi cho bố cầm ms kkk,Mặt độ trông buồn cười vl kiểu con ơi cho bố cầm ms kkk,0,CLEAN,0
Pha xử lí hay nhất từng xem,Pha xử lí hay nhất từng xem,0,CLEAN,0
Thêm quả carô ở trong nữa nhìn chán 😑😓,Thêm quả carô ở trong nữa nhìn chán 😑😓,0,CLEAN,0
Bà này đỉnh thật. Nữ tướng đáng khâm phục. Giá như mà Việt Nam! Có sự lãnh đạo của bà thay cho NTKN thì hay cho đất nước.,Bà này đỉnh thật. Nữ tướng đáng khâm phục. Giá như mà Việt Nam! Có sự lãnh đạo của bà thay cho NTKN thì hay cho đất nước.,0,CLEAN,0
dư luận viên vào ẳng nào :v,dư luận viên vào ẳng nào :v,2,HATE,1
from,from,0,CLEAN,0
Nghe kì kì sao á. Con trai với mẹ mà liệu mấy cái lời nghe 😋😋😡,Nghe kì kì sao á. Con trai với mẹ mà liệu mấy cái lời nghe 😋😋😡,0,CLEAN,0
Lisa cai lậy 😍,Lisa cai lậy 😍,0,CLEAN,0
Tq hắc xì cả thế giới phải rung chuyển,Tq hắc xì cả thế giới phải rung chuyển,0,CLEAN,0
NGHIỆP BÊ ĐÊ NẶNG LẮM R MÁ ƠI,NGHIỆP BÊ ĐÊ NẶNG LẮM R MÁ ƠI,2,HATE,1
Duy Trần xin video với,Duy Trần xin video với,0,CLEAN,0
Yêu thầy dấu bé 3,Yêu thầy dấu bé 3,0,CLEAN,0
Nó giống vãi lol a ưi!,Nó giống vãi lol a ưi!,0,CLEAN,0
Cũng đã đến lúc những người làm công tác bảo vệ an ninh.các khu phố cần vào cuộc. Vì hình ảnh của đất nước không để mấy thằng lưu manh làm mất mặt được,Cũng đã đến lúc những người làm công tác bảo vệ an ninh.các khu phố cần vào cuộc. Vì hình ảnh của đất nước không để mấy thằng lưu manh làm mất mặt được,2,HATE,1
add e muốn mua cái này mua ở đâu ạ.,add e muốn mua cái này mua ở đâu ạ.,0,CLEAN,0
Lại lên cơn hoang tưởng bậc cao hơn!😁😂🤣,Lại lên cơn hoang tưởng bậc cao hơn!😁😂🤣,0,CLEAN,0
Nguyễn Minh bộ ba siêu phẩm r sao đọ,Nguyễn Minh bộ ba siêu phẩm r sao đọ,0,CLEAN,0
Phương Minn ngộ nghĩnh nhỉ lạ lone nhỉ ? Rõ ràng cố tình tạo phốt để bán hàng online :))) mà làm như hay lắm . Sống dơ v ai mua đồ cho trời .,Phương Minn ngộ nghĩnh nhỉ lạ lone nhỉ ? Rõ ràng cố tình tạo phốt để bán hàng online :))) mà làm như hay lắm . Sống dơ v ai mua đồ cho trời .,2,HATE,1
@Chiến trần chuẩn 👌,@Chiến trần chuẩn 👌,0,CLEAN,0
@Yo Min :)))),@Yo Min :)))),0,CLEAN,0
HÌNH NHƯ THIẾU 4X :3,HÌNH NHƯ THIẾU 4X :3,0,CLEAN,0
Chỉ chịch xã giao thôi =)))),Chỉ chịch xã giao thôi =)))),1,OFFENSIVE,1
Trúc Ngân ơ s lại đi so sánh dink kout của cây a tê em vs đỉnh cao của Jack vại bạn?? 🙃🙃Thiệt là khập khiễng vs cả thiệt thòi cho bạn nện đàn dzợ🙂🙂🙂,Trúc Ngân ơ s lại đi so sánh dink kout của cây a tê em vs đỉnh cao của Jack vại bạn?? 🙃🙃Thiệt là khập khiễng vs cả thiệt thòi cho bạn nện đàn dzợ🙂🙂🙂,0,CLEAN,0
Hoàng Kiên nói đúng lại còn chuẩn 🤣🤣,Hoàng Kiên nói đúng lại còn chuẩn 🤣🤣,0,CLEAN,0
Có cc nè em :),Có cc nè em :),2,HATE,1
Page lâu lâu nói chuyện chuẩn dễ sợ >.<,Page lâu lâu nói chuyện chuẩn dễ sợ >.<,0,CLEAN,0
Kinhh,Kinhh,0,CLEAN,0
Quảng cáo lộ liễu quá 😁😁,Quảng cáo lộ liễu quá 😁😁,0,CLEAN,0
Nghĩ ló chán :),Nghĩ ló chán :),0,CLEAN,0
Nghe thế thôii làm theo mấtt hếttt =))),Nghe thế thôii làm theo mấtt hếttt =))),0,CLEAN,0
